AcademicRecordKeywordID,AcademicRecordId,AcademicKeywordId
362806,94324,144438
362807,94324,144439
362808,94324,143849
362809,94324,136325
362810,94324,134874
362811,94325,144440
362812,94325,144441
362813,94325,140980
362814,94326,139636
362815,94326,144442
362816,94326,144443
362817,94326,131509
362818,94326,144444
362819,94326,144445
362820,94327,129200
362821,94327,136325
362822,94327,129201
362823,94327,144429
362824,94327,144446
362825,94327,134880
362826,94328,144447
362827,94328,144446
362828,94328,134880
362829,94328,144448
362830,94328,144449
362831,94329,144450
362832,94329,144451
362833,94329,144452
362834,94329,144453
362835,94329,141116
362836,94329,144454
362837,94330,144455
362838,94330,144456
362839,94330,134881
362840,94330,144457
362841,94330,144458
362842,94330,144459
362843,94331,144460
362844,94331,140944
362845,94331,138169
362846,94331,141020
362847,94331,132811
362848,94331,133749
362849,94332,144461
362850,94332,144462
362851,94332,144463
362852,94333,144464
362853,94333,134872
362854,94333,134873
362855,94333,134874
362856,94333,144465
362857,94334,136326
362858,94334,134853
362859,94334,134855
362860,94334,134695
362861,94335,144466
362862,94335,144467
362863,94335,144468
362864,94335,144469
362865,94335,144470
362866,94335,144471
362867,94336,144472
362868,94336,130026
362869,94336,130370
362870,94336,144473
362871,94336,144474
362872,94337,134143
362873,94337,144475
362874,94337,132212
362875,94337,144476
362876,94337,144477
362877,94337,144478
362878,94338,144479
362879,94338,135872
362880,94338,130344
362881,94338,144480
362882,94338,133001
362883,94338,140867
362884,94339,144481
362885,94339,144482
362886,94339,144483
362887,94339,144484
362888,94339,144485
362889,94340,134841
362890,94340,129608
362891,94340,144486
362892,94340,144487
362893,94340,134874
362894,94341,144488
362895,94341,132014
362896,94341,144489
362897,94341,144490
362898,94341,144491
362899,94341,144492
362900,94342,144493
362901,94342,144393
362902,94342,144494
362903,94342,144495
362904,94342,144496
362905,94343,134695
362906,94343,134874
362907,94343,139250
362908,94344,138913
362909,94344,144497
362910,94344,134094
362911,94344,136130
362912,94344,144498
362913,94344,144351
362914,94345,138064
362915,94345,132014
362916,94345,144499
362917,94345,144500
362918,94345,144501
362919,94345,144502
362920,94346,135872
362921,94346,129608
362922,94346,144503
362923,94346,144504
362924,94346,144505
362925,94347,134871
362926,94347,134877
362927,94347,134843
362928,94348,144506
362929,94348,144507
362930,94348,141060
362931,94348,144508
362932,94349,144509
362933,94349,144510
362934,94349,134843
362935,94349,134874
362936,94350,144511
362937,94350,144512
362938,94350,144513
362939,94350,144514
362940,94350,144515
362941,94350,138844
362942,94351,144516
362943,94351,144517
362944,94351,144518
362945,94351,139246
362946,94351,132044
362947,94351,134907
362948,94352,144383
362949,94352,144519
362950,94352,144520
362951,94353,138241
362952,94353,144521
362953,94353,144522
362954,94353,144523
362955,94353,144524
362956,94354,136326
362957,94354,144525
362958,94354,144526
362959,94355,144527
362960,94355,144528
362961,94355,144529
362962,94355,144530
362963,94356,144531
362964,94356,144532
362965,94356,144533
362966,94356,144523
362967,94356,144534
362968,94357,134816
362969,94357,141021
362970,94357,144535
362971,94357,144536
362972,94357,138241
362973,94357,134804
362974,94358,140882
362975,94358,144537
362976,94358,144538
362977,94358,137896
362978,94358,134816
362979,94359,142110
362980,94359,144409
362981,94359,144539
362982,94359,134817
362983,94359,129199
362984,94360,144488
362985,94360,132014
362986,94360,144540
362987,94360,135240
362988,94361,144541
362989,94361,144542
362990,94361,144543
362991,94361,144544
362992,94361,144545
362993,94361,144546
362994,94362,144547
362995,94362,144527
362996,94362,144548
362997,94362,144549
362998,94362,134874
362999,94362,144510
363000,94363,144409
363001,94363,144550
363002,94363,144551
363003,94363,144552
363004,94363,144553
363005,94363,144554
363006,94364,135893
363007,94364,144555
363008,94364,133128
363009,94364,144556
363010,94365,129251
363011,94365,141020
363012,94365,144512
363013,94365,144557
363014,94365,144558
363015,94365,144559
363016,94366,144560
363017,94366,144561
363018,94366,133944
363019,94366,144562
363020,94366,130358
363021,94366,144563
363022,94366,144564
363023,94367,144565
363024,94367,131516
363025,94367,144566
363026,94368,144567
363027,94368,144568
363028,94368,144569
363029,94368,144570
363030,94368,144571
363031,94369,144572
363032,94369,144573
363033,94369,144574
363034,94370,144575
363035,94370,144565
363036,94370,131085
363037,94370,144576
363038,94370,144577
363039,94371,129096
363040,94371,131307
363041,94371,144578
363042,94371,144579
363043,94371,144580
363044,94372,144581
363045,94372,144582
363046,94372,144583
363047,94372,128886
363048,94372,143228
363049,94372,142751
363050,94373,144584
363051,94373,144585
363052,94373,135221
363053,94374,144586
363054,94374,144587
363055,94374,144588
363056,94374,144565
363057,94374,144589
363058,94374,144590
363059,94374,144591
363060,94375,144592
363061,94375,136012
363062,94375,144593
363063,94376,138008
363064,94376,144594
363065,94376,144595
363066,94376,144596
363067,94376,144597
363068,94376,130898
363069,94376,144598
363070,94376,144599
363071,94376,144600
363072,94377,140175
363073,94377,144601
363074,94377,144602
363075,94377,144603
363076,94377,144604
363077,94377,144605
363078,94377,144606
363079,94377,144607
363080,94377,144608
363081,94377,144609
363082,94377,144610
363083,94377,135260
363084,94378,144611
363085,94378,131234
363086,94378,144612
363087,94378,144613
363088,94378,144614
363089,94379,130428
363090,94379,144615
363091,94379,144616
363092,94380,128959
363093,94380,144617
363094,94380,144618
363095,94380,129059
363096,94380,144619
363097,94381,133577
363098,94381,144620
363099,94381,134467
363100,94381,144215
363101,94381,144621
363102,94382,144622
363103,94382,133368
363104,94382,144623
363105,94382,140084
363106,94382,144624
363107,94382,144625
363108,94382,144626
363109,94383,129566
363110,94383,134464
363111,94383,144627
363112,94383,140098
363113,94384,144567
363114,94384,144572
363115,94384,144570
363116,94384,132724
363117,94384,144628
363118,94385,139870
363119,94385,144629
363120,94385,130046
363121,94385,144630
363122,94386,140304
363123,94386,144631
363124,94387,144606
363125,94387,144632
363126,94387,144633
363127,94387,144634
363128,94388,133577
363129,94388,140083
363130,94388,134464
363131,94388,144159
363132,94389,143430
363133,94389,144635
363134,94389,144636
363135,94389,144637
363136,94390,135064
363137,94390,132619
363138,94390,139180
363139,94390,129247
363140,94390,144638
363141,94391,144639
363142,94391,128959
363143,94391,144640
363144,94391,129201
363145,94391,129199
363146,94392,135064
363147,94392,139180
363148,94392,135065
363149,94393,135394
363150,94393,144641
363151,94393,144642
363152,94393,130085
363153,94393,144643
363154,94393,144644
363155,94394,131614
363156,94394,144645
363157,94394,128945
363158,94394,144646
363159,94394,144135
363160,94395,135509
363161,94395,144647
363162,94395,133804
363163,94395,135832
363164,94395,144648
363165,94396,129566
363166,94396,128945
363167,94396,140098
363168,94396,134464
363169,94396,129088
363170,94397,129566
363171,94397,134464
363172,94397,144164
363173,94397,140083
363174,94398,143624
363175,94398,138567
363176,94398,136528
363177,94398,144649
363178,94398,144650
363179,94399,130942
363180,94399,144651
363181,94399,144652
363182,94399,144653
363183,94399,144654
363184,94400,144655
363185,94400,144656
363186,94400,144657
363187,94400,144658
363188,94401,144659
363189,94401,144660
363190,94401,144661
363191,94401,144662
363192,94402,144214
363193,94402,132145
363194,94402,144663
363195,94402,129094
363196,94403,130942
363197,94403,134465
363198,94403,134464
363199,94403,135390
363200,94404,129566
363201,94404,144663
363202,94404,144214
363203,94404,134462
363204,94404,140083
363205,94404,134464
363206,94405,144664
363207,94405,135065
363208,94405,144665
363209,94405,132619
363210,94405,132202
363211,94406,144666
363212,94406,134464
363213,94406,129566
363214,94406,140083
363215,94407,135079
363216,94407,144667
363217,94407,129583
363218,94407,144668
363219,94408,144669
363220,94408,144670
363221,94408,144671
363222,94409,144672
363223,94409,144673
363224,94409,134556
363225,94409,144674
363226,94410,133292
363227,94410,144675
363228,94410,144676
363229,94410,144677
363230,94411,144678
363231,94411,132001
363232,94411,144679
363233,94411,128902
363234,94412,143429
363235,94412,129092
363236,94412,144680
363237,94412,144681
363238,94412,144682
363239,94412,129086
363240,94412,136944
363241,94413,144683
363242,94413,144684
363243,94413,144685
363244,94413,144686
363245,94414,134006
363246,94414,144687
363247,94414,144688
363248,94415,144689
363249,94415,142133
363250,94415,129049
363251,94415,132759
363252,94415,142257
363253,94416,144690
363254,94416,129047
363255,94416,129016
363256,94416,144691
363257,94416,131595
363258,94417,143982
363259,94417,144692
363260,94417,144693
363261,94417,142163
363262,94417,144694
363263,94418,144695
363264,94418,133718
363265,94418,131614
363266,94419,144696
363267,94419,144697
363268,94419,144698
363269,94419,130180
363270,94420,144699
363271,94420,144700
363272,94420,136126
363273,94420,144701
363274,94420,144702
363275,94421,144703
363276,94421,144704
363277,94421,141655
363278,94421,144705
363279,94421,134259
363280,94422,132049
363281,94422,144706
363282,94422,141655
363283,94422,133682
363284,94423,144707
363285,94423,129566
363286,94423,133684
363287,94423,144708
363288,94423,134464
363289,94424,128945
363290,94424,130428
363291,94424,129196
363292,94424,144709
363293,94424,144710
363294,94424,133967
363295,94425,144711
363296,94425,131735
363297,94425,144712
363298,94425,144713
363299,94426,129196
363300,94426,144714
363301,94426,144311
363302,94426,144715
363303,94427,144716
363304,94427,144717
363305,94427,144718
363306,94427,144719
363307,94427,129147
363308,94428,144720
363309,94428,144721
363310,94428,144722
363311,94428,132678
363312,94428,144723
363313,94429,144724
363314,94429,144725
363315,94429,144726
363316,94430,129333
363317,94430,131038
363318,94430,139822
363319,94430,144727
363320,94430,144728
363321,94431,129233
363322,94431,144729
363323,94431,134215
363324,94432,128979
363325,94432,133089
363326,94432,129341
363327,94432,137603
363328,94432,144730
363329,94433,141806
363330,94433,144731
363331,94433,129233
363332,94433,144732
363333,94433,144733
363334,94434,137029
363335,94434,144734
363336,94434,135650
363337,94434,128992
363338,94434,142986
363339,94435,129351
363340,94435,131199
363341,94435,132759
363342,94435,144735
363343,94436,135146
363344,94436,129670
363345,94436,129678
363346,94436,144736
363347,94436,129295
363348,94437,129340
363349,94437,144737
363350,94437,133682
363351,94437,144738
363352,94437,144739
363353,94437,131433
363354,94438,129196
363355,94438,131084
363356,94438,137029
363357,94438,130584
363358,94439,135600
363359,94439,130428
363360,94439,130820
363361,94439,132759
363362,94439,144740
363363,94439,144741
363364,94439,144742
363365,94439,144743
363366,94439,144744
363367,94440,129944
363368,94440,129639
363369,94440,130193
363370,94440,144745
363371,94441,141640
363372,94441,130193
363373,94441,129047
363374,94441,141376
363375,94442,144746
363376,94442,130742
363377,94442,144747
363378,94442,144748
363379,94442,144749
363380,94442,134078
363381,94442,144750
363382,94442,135633
363383,94442,144751
363384,94442,144752
363385,94442,144753
363386,94443,144754
363387,94443,137405
363388,94443,144755
363389,94443,144756
363390,94443,133929
363391,94443,144757
363392,94443,144758
363393,94443,144759
363394,94444,129525
363395,94444,130728
363396,94444,135767
363397,94444,142944
363398,94444,144760
363399,94444,143691
363400,94445,129696
363401,94445,144761
363402,94445,144762
363403,94445,144763
363404,94445,144764
363405,94445,144765
363406,94445,144766
363407,94445,144767
363408,94446,141313
363409,94446,144768
363410,94446,144769
363411,94446,144770
363412,94446,134017
363413,94446,144771
363414,94446,144772
363415,94447,141381
363416,94447,144768
363417,94447,136983
363418,94447,142267
363419,94447,144773
363420,94447,144774
363421,94447,135607
363422,94447,144775
363423,94448,144776
363424,94448,144777
363425,94448,144778
363426,94448,144779
363427,94448,144780
363428,94448,144781
363429,94449,131149
363430,94449,144782
363431,94449,142944
363432,94449,144783
363433,94449,137405
363434,94449,133683
363435,94449,144784
363436,94450,144785
363437,94450,144786
363438,94450,144787
363439,94450,144788
363440,94450,144789
363441,94450,137695
363442,94450,144790
363443,94450,144791
363444,94450,144792
363445,94450,144793
363446,94450,144794
363447,94450,144795
363448,94450,144796
363449,94451,144797
363450,94451,144798
363451,94451,144799
363452,94451,144800
363453,94451,144801
363454,94452,144802
363455,94452,135757
363456,94452,129078
363457,94452,129086
363458,94452,144803
363459,94452,144804
363460,94452,137695
363461,94452,144787
363462,94454,144805
363463,94454,144806
363464,94454,132638
363465,94454,144807
363466,94454,144808
363467,94454,129215
363468,94455,144809
363469,94455,135574
363470,94455,144810
363471,94455,128901
363472,94455,144811
363473,94457,144812
363474,94457,142944
363475,94457,144813
363476,94457,144814
363477,94457,134014
363478,94457,144815
363479,94457,144816
363480,94458,128890
363481,94458,134078
363482,94458,137445
363483,94458,142166
363484,94458,144817
363485,94458,134285
363486,94459,136178
363487,94459,129939
363488,94459,130841
363489,94460,144787
363490,94460,144818
363491,94460,144819
363492,94460,144820
363493,94460,144821
363494,94460,144822
363495,94460,144823
363496,94460,128986
363497,94460,144824
363498,94461,144825
363499,94461,144776
363500,94461,144826
363501,94461,144827
363502,94461,144828
363503,94461,144829
