AcademicRecordKeywordPlusID,AcademicRecordId,AcademicKeywordPlusId
758460,109643,128575
758461,109643,146198
758462,109643,146185
758463,109643,125140
758464,109643,125976
758465,109643,132651
758466,109643,146199
758467,109643,125653
758468,109643,127966
758469,109645,146200
758470,109645,146201
758471,109645,125140
758472,109645,125549
758473,109645,127621
758474,109645,125644
758475,109645,138593
758476,109645,125624
758477,109645,139887
758478,109645,127966
758479,109650,146202
758480,109650,126502
758481,109650,146203
758482,109650,127366
758483,109650,127601
758484,109650,127621
758485,109650,125087
758486,109650,125174
758487,109650,127316
758488,109650,126108
758489,109654,125095
758490,109658,146204
758491,109658,146205
758492,109658,146206
758493,109658,137482
758494,109658,125277
758495,109658,127354
758496,109658,146207
758497,109658,131117
758498,109658,128070
758499,109658,125087
758500,109659,146208
758501,109659,137468
758502,109659,126502
758503,109659,132801
758504,109659,128014
758505,109659,138015
758506,109659,127621
758507,109659,126684
758508,109659,125395
758509,109659,127601
758510,109660,127655
758511,109660,126606
758512,109660,137512
758513,109660,125095
758514,109660,125663
758515,109660,146209
758516,109661,138466
758517,109662,126602
758518,109662,146210
758519,109662,136190
758520,109662,137528
758521,109662,127655
758522,109662,126462
758523,109662,137533
758524,109662,126606
758525,109662,138734
758526,109662,146211
758527,109663,125174
758528,109664,137751
758529,109664,136186
758530,109664,127342
758531,109664,129726
758532,109664,146212
758533,109664,137933
758534,109664,125738
758535,109664,125747
758536,109664,125090
758537,109664,125427
758538,109665,128069
758539,109665,125161
758540,109665,125990
758541,109666,136186
758542,109667,132097
758543,109667,132098
758544,109667,125229
758545,109667,146213
758546,109667,128014
758547,109667,125513
758548,109667,142051
758549,109668,125091
758550,109669,125988
758551,109670,137763
758552,109670,127617
758553,109670,125277
758554,109671,125229
758555,109671,127622
758556,109671,125313
758557,109671,125361
758558,109672,146214
758559,109672,125846
758560,109672,125427
758561,109673,137628
758562,109673,146215
758563,109674,125233
758564,109674,125862
758565,109674,126204
758566,109675,146216
758567,109675,125846
758568,109675,135613
758569,109675,135419
758570,109675,125862
758571,109675,126204
758572,109675,146217
758573,109676,127154
758574,109677,125233
758575,109677,130653
758576,109677,125276
758577,109677,125918
758578,109677,125900
758579,109677,125765
758580,109678,125233
758581,109678,146216
758582,109678,125826
758583,109678,135613
758584,109678,125862
758585,109678,129167
758586,109679,125233
758587,109679,146218
758588,109679,140041
758589,109679,128250
758590,109680,125197
758591,109680,146219
758592,109681,125233
758593,109681,125900
758594,109682,138690
758595,109682,146220
758596,109682,146221
758597,109682,138692
758598,109684,140028
758599,109684,146216
758600,109684,125826
758601,109685,125233
758602,109686,132669
758603,109686,146222
758604,109686,146216
758605,109686,125233
758606,109686,126640
758607,109686,126356
758608,109686,125406
758609,109686,125793
758610,109686,128739
758611,109687,125229
758612,109687,127730
758613,109688,146223
758614,109688,125525
758615,109688,131215
758616,109688,138227
758617,109688,136984
758618,109688,125846
758619,109688,130007
758620,109688,125087
758621,109688,146224
758622,109688,125929
758623,109689,125525
758624,109689,136266
758625,109689,125862
758626,109690,125233
758627,109690,125808
758628,109690,146225
758629,109690,125332
758630,109690,125262
758631,109690,125805
758632,109690,125930
758633,109690,125900
758634,109690,125765
758635,109690,125809
758636,109691,125806
758637,109691,125332
758638,109692,125862
758639,109692,126204
758640,109692,125826
758641,109693,125233
758642,109693,125805
758643,109694,146226
758644,109694,146227
758645,109694,125846
758646,109694,125095
758647,109694,125140
758648,109694,133501
758649,109694,146228
758650,109694,146229
758651,109694,146230
758652,109694,125087
758653,109695,133315
758654,109695,128325
758655,109697,137115
758656,109697,125689
758657,109698,145766
758658,109698,125233
758659,109698,137116
758660,109698,125404
758661,109698,125236
758662,109698,130181
758663,109698,125294
758664,109699,146231
758665,109699,146216
758666,109699,125233
758667,109699,140045
758668,109699,125616
758669,109699,125795
758670,109699,128970
758671,109699,129772
758672,109699,130233
758673,109699,146232
758674,109700,125439
758675,109700,125865
758676,109701,125276
758677,109702,131068
758678,109702,146233
758679,109702,125841
758680,109702,125332
758681,109702,125844
758682,109702,125795
758683,109703,146234
758684,109703,146235
758685,109703,125087
758686,109703,146236
758687,109703,127297
758688,109704,146237
758689,109704,146238
758690,109704,146239
758691,109704,145524
758692,109704,146240
758693,109704,146241
758694,109704,140773
758695,109704,146242
758696,109704,125233
758697,109704,146243
758698,109705,136800
758699,109705,125229
758700,109706,146244
758701,109706,131864
758702,109706,146245
758703,109706,138245
758704,109706,127845
758705,109706,136984
758706,109706,130154
758707,109706,125525
758708,109706,126818
758709,109706,125159
758710,109707,125806
758711,109707,125807
758712,109707,125808
758713,109707,125809
758714,109707,125797
758715,109707,125805
758716,109707,125892
758717,109708,146216
758718,109708,146246
758719,109708,143967
758720,109708,125846
758721,109708,125871
758722,109708,135613
758723,109708,146221
758724,109708,126674
758725,109708,127439
758726,109708,125161
758727,109709,146247
758728,109709,125859
758729,109710,132061
758730,109710,125938
758731,109711,145766
758732,109711,132767
758733,109711,146248
758734,109711,125846
758735,109711,125826
758736,109711,125159
758737,109711,125862
758738,109711,127666
758739,109711,137116
758740,109711,135455
758741,109712,146249
758742,109712,146250
758743,109712,131279
758744,109712,146216
758745,109712,146220
758746,109712,135613
758747,109712,135455
758748,109712,135419
758749,109712,125797
758750,109712,146217
758751,109713,125301
758752,109713,146251
758753,109713,125859
758754,109713,146252
758755,109713,125439
758756,109713,128892
758757,109713,125273
758758,109713,125095
758759,109713,128806
758760,109713,132061
758761,109714,146253
758762,109714,129589
758763,109714,125229
758764,109716,125846
758765,109716,128777
758766,109716,125938
758767,109717,125807
758768,109717,125806
758769,109717,146254
758770,109717,125809
758771,109717,128802
758772,109717,128902
758773,109717,125262
758774,109717,132061
758775,109718,137116
758776,109719,137115
758777,109719,146255
758778,109719,146216
758779,109719,146256
758780,109719,146257
758781,109719,146258
758782,109719,137116
758783,109719,125140
758784,109719,126356
758785,109720,146259
758786,109720,125542
758787,109720,132783
758788,109721,131379
758789,109721,146260
758790,109721,146261
758791,109721,125239
758792,109721,125871
758793,109721,125542
758794,109721,125332
758795,109721,130315
758796,109721,125930
758797,109721,134004
758798,109722,146262
758799,109722,146263
758800,109722,146264
758801,109722,146265
758802,109722,146266
758803,109722,125812
758804,109722,132079
758805,109722,125988
758806,109722,125805
758807,109722,125654
758808,109723,146267
758809,109723,141382
758810,109723,146268
758811,109723,136793
758812,109723,142631
758813,109723,125826
758814,109723,131778
758815,109723,125522
758816,109724,128899
758817,109724,146269
758818,109725,146270
758819,109725,146271
758820,109725,132771
758821,109725,146272
758822,109725,146216
758823,109725,129052
758824,109725,129481
758825,109725,132040
758826,109725,129181
758827,109725,146221
758828,109726,137115
758829,109726,146273
758830,109726,125404
758831,109726,134662
758832,109726,128191
758833,109728,146274
758834,109728,146275
758835,109728,125846
758836,109728,125920
758837,109728,125332
758838,109728,125859
758839,109729,138690
758840,109729,146276
758841,109729,146272
758842,109729,143967
758843,109729,129481
758844,109729,129181
758845,109729,125404
758846,109729,138692
758847,109729,146221
758848,109729,132040
758849,109730,146277
758850,109730,125988
758851,109730,127858
758852,109730,125504
758853,109730,125925
758854,109730,125671
758855,109730,134326
758856,109730,125293
758857,109730,125415
758858,109730,125924
758859,109731,131613
758860,109731,146263
758861,109731,125938
758862,109731,132079
758863,109731,138250
758864,109732,125846
758865,109732,128892
758866,109732,125093
758867,109732,125938
758868,109732,125826
758869,109733,131613
758870,109733,146278
758871,109733,145441
758872,109733,140813
758873,109733,126617
758874,109733,125920
758875,109734,125525
758876,109734,125805
758877,109734,146279
758878,109735,125653
758879,109735,125826
758880,109735,146280
758881,109737,134002
758882,109737,146281
758883,109737,146282
758884,109737,146283
758885,109737,125233
758886,109737,143424
758887,109737,130335
758888,109737,146284
758889,109737,146285
758890,109737,146286
758891,109738,138690
758892,109738,125525
758893,109738,139472
758894,109738,146287
758895,109738,137374
758896,109738,125653
758897,109738,140764
758898,109739,146288
758899,109739,126279
758900,109739,146289
758901,109739,146290
758902,109739,146291
758903,109739,146292
758904,109739,125826
758905,109739,125846
758906,109739,127816
758907,109739,143944
758908,109740,125439
758909,109742,146216
758910,109742,125846
758911,109742,125862
758912,109742,126204
758913,109742,125826
758914,109742,125140
758915,109742,127745
758916,109742,135613
758917,109743,146293
758918,109743,125846
758919,109743,125404
758920,109743,125799
758921,109743,127047
758922,109744,146294
758923,109744,145788
758924,109744,125525
758925,109744,132685
758926,109744,146279
758927,109744,125430
758928,109744,126088
758929,109746,146295
758930,109746,126904
758931,109746,136869
758932,109748,146296
758933,109755,146297
758934,109755,135302
758935,109755,125859
758936,109756,125277
758937,109758,137746
758938,109758,127601
758939,109758,140990
758940,109759,139195
758941,109759,140990
758942,109759,127601
758943,109760,135325
758944,109762,125197
758945,109763,125756
758946,109765,146298
758947,109766,127601
758948,109766,125802
758949,109768,146299
758950,109768,137746
758951,109768,146300
758952,109768,125161
758953,109769,126608
758954,109771,125202
758955,109773,146301
758956,109773,125110
758957,109773,126608
758958,109774,128014
758959,109774,146302
758960,109775,146303
758961,109776,146304
758962,109777,135324
758963,109777,146305
758964,109778,125159
758965,109778,127601
758966,109779,146306
758967,109779,125174
758968,109779,125756
758969,109781,146307
758970,109783,146308
758971,109783,146309
758972,109783,138346
758973,109783,125161
758974,109784,128014
758975,109785,146310
758976,109785,146311
758977,109785,135365
758978,109785,146312
758979,109785,135366
758980,109785,134759
758981,109785,146313
758982,109785,135302
758983,109785,126665
758984,109785,131293
758985,109786,146314
758986,109786,126912
758987,109786,125140
758988,109786,138376
758989,109787,146315
758990,109787,146316
758991,109787,146317
758992,109787,128549
758993,109787,125174
758994,109787,146318
758995,109787,125705
758996,109789,133468
758997,109789,146319
758998,109789,138370
758999,109789,141100
759000,109789,127980
759001,109789,125738
759002,109789,130722
759003,109789,125513
759004,109789,125705
759005,109792,137712
759006,109792,125161
759007,109792,139195
759008,109792,131717
759009,109792,146304
759010,109792,137962
759011,109795,125293
759012,109796,146320
759013,109796,146321
759014,109796,146322
759015,109797,146323
759016,109797,127621
759017,109797,127601
759018,109798,125802
759019,109798,128014
759020,109798,146324
759021,109798,131717
759022,109799,146325
759023,109799,146326
759024,109799,138346
759025,109799,146327
759026,109799,125706
759027,109799,125161
759028,109799,140990
759029,109800,146328
759030,109800,126846
759031,109801,131302
759032,109801,146329
759033,109801,126084
759034,109801,135651
759035,109801,125262
759036,109802,128523
759037,109807,125202
759038,109807,127411
759039,109807,125130
759040,109808,125313
759041,109809,146330
759042,109815,127466
759043,109815,125368
759044,109818,126940
759045,109822,125089
759046,109822,127908
759047,109826,136134
759048,109826,129836
759049,109828,146331
759050,109830,146332
759051,109830,125194
